,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,itemknn,1,personalized,0.0,0.2359764508487544,0.3604073481656943,0.0021524312689560707,0.5848451753748928,0.7069867759596866,0.002148017965241164,0.0002632964718272775,0.00010938819094427309,0.00037154057691182496,-0.9976042531002662,-0.9705723764028137,-0.9940718289642517
1,itemknn,1,personalized,0.2,0.2284669500286079,0.3398396963313985,0.007044320516583505,0.4234340782872491,0.5393297948500988,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571922057129,-0.8954397866072714,-0.9777479996307576
2,itemknn,1,personalized,0.4,0.22846695943205333,0.3398396963313985,0.007044320516583505,0.4234340814687679,0.5393297948500988,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571922057129,-0.8954397866072714,-0.9777479996307576
3,itemknn,1,personalized,0.6,0.22846695943205333,0.3398395120238682,0.007044320516583505,0.4234340814687679,0.539334032933726,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944571455286506,-0.8954397866072714,-0.9777479996307576
4,itemknn,1,personalized,0.8,0.22846695943205333,0.3398395120238682,0.007044320516583505,0.4234340814687679,0.539334032933726,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944572855598375,-0.8954397866072714,-0.9777479996307576
5,itemknn,1,personalized,1.0,0.22846692725137344,0.33984146041775976,0.007044320516583505,0.4234340878137329,0.5393398795614518,0.007029876977152899,0.00105318588730911,0.0006342832902864497,0.0018605239181858455,-0.9944572388827752,-0.8954397866072714,-0.9777479996307576
6,slopeOne,1,personalized,0.0,0.2293373086551122,0.37858782034403543,0.07690049897270326,0.598499702426996,0.5843596104786279,0.07693809802772895,0.0,0.0002681287979471234,0.0005803493066526243,-0.9956370016324687,-0.9073620985610001,-0.9873143394502643
7,slopeOne,1,personalized,0.2,0.19803091065074482,0.2825912585571392,0.12591722923393014,0.4024844910230657,0.42184429507486887,0.1262448740480375,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822164126792786,-0.836707128538948,-0.9364469748749472
8,slopeOne,1,personalized,0.4,0.1980327615826737,0.2824546164648098,0.12601506701888268,0.40246167064347954,0.4217528432760248,0.12634251122827572,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822162259710294,-0.8363185833428262,-0.9364432651076547
9,slopeOne,1,personalized,0.6,0.1980257960977827,0.2824326794804321,0.12591722923393014,0.4024708173741204,0.421744074428719,0.12614723686779925,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822149656903473,-0.8381781980515377,-0.9364443409401695
10,slopeOne,1,personalized,0.8,0.19802518765354568,0.28241025100930695,0.12630858037374035,0.40246353316497435,0.42173180478400313,0.1265377855887522,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822161792939671,-0.8377688750374415,-0.9364345842521903
11,slopeOne,1,personalized,1.0,0.1980299177048486,0.2824081468316696,0.12630858037374035,0.40245359449785856,0.4217380863589786,0.1265377855887522,0.00105318588730911,0.0012259950934911433,0.003335140884508971,-0.9822137987637897,-0.8372598184970679,-0.9364361794521261
